"filename", "language", "JSON", "JSON with Comments", "Markdown", "PostCSS", "TypeScript", "HTML", "TypeScript JSX", "XML", "Rust", "comment", "blank", "total"
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\canvas\SelectionOverlayRenderer.ts", "TypeScript", 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 34, 228
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\canvas\SymmetryAxisRenderer.ts", "TypeScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 13, 77
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\canvas\TileOverlayRenderer.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 5, 26
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\canvas\oklchDisplay.glsl.ts", "TypeScript", 0, 0, 0, 0, 45, 0, 0, 0, 0, 1, 3, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\clipboard\ClipboardImageReader.test.ts", "TypeScript", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 9, 43
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\clipboard\ClipboardImageReader.ts", "TypeScript", 0, 0, 0, 0, 71, 0, 0, 0, 0, 1, 10, 82
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\clipboard\TauriClipboardService.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 1, 3, 21
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\clipboard\WebClipboardService.ts", "TypeScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 3, 20
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\clipboard\createClipboardService.ts", "TypeScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\colorEdit\TypeScriptColorEditProcessor.test.ts", "TypeScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 9, 73
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\colorEdit\TypeScriptColorEditProcessor.ts", "TypeScript", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 11, 97
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\colorEdit\cancelColorEditJob.ts", "TypeScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 3, 22
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\colorEdit\colorEditCancellation.ts", "TypeScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 25
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\colorEdit\createColorEditProcessor.ts", "TypeScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\comfyui\HttpComfyUiClient.ts", "TypeScript", 0, 0, 0, 0, 266, 0, 0, 0, 0, 6, 21, 293
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\comfyui\createComfyUiClient.ts", "TypeScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 5
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\CanvasImageProcessor.ts", "TypeScript", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 11, 86
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\ImageDataCodec.ts", "TypeScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 7, 69
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\PaletteExtractor.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 25, 42
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\PixelDownscaler.ts", "TypeScript", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 14, 95
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\PixelGridCodec.ts", "TypeScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 6
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\PixelGridImageCodec.ts", "TypeScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 5, 55
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\RgbaBase64Codec.test.ts", "TypeScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 2, 15
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\RgbaBase64Codec.ts", "TypeScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 2, 20
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\decodeImageBlob.ts", "TypeScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 1, 2, 23
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\image\encodeImageToDataUrl.ts", "TypeScript", 0, 0, 0, 0, 52, 0, 0, 0, 0, 6, 9, 67
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\llm\OpenAiCompatibleLlmClient.test.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 8, 46
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\llm\OpenAiCompatibleLlmClient.ts", "TypeScript", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 23, 146
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\llm\createLlmClient.ts", "TypeScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 9
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\llm\sseParser.ts", "TypeScript", 0, 0, 0, 0, 54, 0, 0, 0, 0, 1, 11, 66
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\AssetFileReveal.ts", "TypeScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 6, 2, 23
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\AssetImageLoader.ts", "TypeScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 6, 65
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\AssetIndexSerializer.ts", "TypeScript", 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 15, 159
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileAgentProfileRepository.ts", "TypeScript", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 8, 39
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileAppSettingsRepository.test.ts", "TypeScript", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 6, 51
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileAppSettingsRepository.ts", "TypeScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 7, 37
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileAssetLibraryRepository.ts", "TypeScript", 0, 0, 0, 0, 92, 0, 0, 0, 0, 2, 15, 109
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileColorEditPreferencesRepository.ts", "TypeScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 7, 50
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileColorVariationAnalysisPreferencesRepository.ts", "TypeScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 7, 48
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileComfyAppRepository.ts", "TypeScript", 0, 0, 0, 0, 81, 0, 0, 0, 0, 2, 9, 92
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileComfyUiSettingsRepository.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 13, 71
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileEditorPreferencesRepository.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 5, 43
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileFieldPromptConfigRepository.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 8, 46
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileImageExportPreferencesRepository.ts", "TypeScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 8, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileLastOpenedProjectStore.ts", "TypeScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 8, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileLlmSettingsRepository.ts", "TypeScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 7, 34
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FilePalettePresetRepository.ts", "TypeScript", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 15, 129
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FilePatternBrushRepository.ts", "TypeScript", 0, 0, 0, 0, 71, 0, 0, 0, 0, 1, 10, 82
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FilePixelRestorePreferencesRepository.ts", "TypeScript", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 7, 43
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FilePromptPresetRepository.ts", "TypeScript", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 5, 40
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileRecentProjectsStore.ts", "TypeScript", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 8, 53
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileUserDataHelper.ts", "TypeScript", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 5, 33
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileWindowPreferencesStore.ts", "TypeScript", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 5, 30
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\FileWorldAgentSettingsRepository.ts", "TypeScript", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 7, 43
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\JsonProjectRepository.ts", "TypeScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 1, 10, 70
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\JsonWorldRepository.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 1, 8, 47
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\LocalSoftwareDataPathStore.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 5, 26
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\PatternBrushImageLoader.ts", "TypeScript", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 7, 63
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\PatternBrushIndexSerializer.ts", "TypeScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 5, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\ProjectSerializer.test.ts", "TypeScript", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 19, 194
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\ProjectSerializer.ts", "TypeScript", 0, 0, 0, 0, 522, 0, 0, 0, 0, 0, 41, 563
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\ProjectSummaryParser.ts", "TypeScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 4, 27
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\RecoveryPath.ts", "TypeScript", 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 5, 25
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\UserDataMigrationKeys.ts", "TypeScript", 0, 0, 0, 0, 76, 0, 0, 0, 0, 1, 8, 85
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\UserDataPersistenceContext.ts", "TypeScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 5, 19
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\storage\WorldSerializer.ts", "TypeScript", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 8, 105
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\tauri\TauriCaptureService.ts", "TypeScript", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 10, 63
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\tauri\TauriColorEditProcessor.ts", "TypeScript", 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 15, 147
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\infrastructure\tauri\TauriWindowService.ts", "TypeScript", 0, 0, 0, 0, 31, 0, 0, 0, 0, 2, 8, 41
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 10
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\BlankProjectCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 4, 44
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\BrushSizeInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 22, 181
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\CanvasBoundsLabel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 3, 25
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\CanvasBrushSizeHint.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\CanvasMousePositionGridHighlight.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 3, 23
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\CanvasMousePositionHint.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 2, 18
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\CanvasSizeModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 24, 256
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\CanvasSizeToolOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 25, 201
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\CanvasView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1792, 0, 0, 0, 188, 1980
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ConfirmDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 54, 0, 0, 1, 4, 59
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ContextMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 20, 192
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ExportImageModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 25, 290
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\LayerPanelIcons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 5, 42
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\LayersPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 30, 303
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\LayersSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 4, 50
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\MenuBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 9, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\MenuDropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 13, 173
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\MonitorPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 4, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\NavigatorPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 441, 0, 0, 0, 46, 487
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PaletteGridView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 6, 94
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PaletteMoreMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 237, 0, 0, 0, 25, 262
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PaletteOklchMapView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 18, 190
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PalettePanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 18, 179
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PalettePresetActionsMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 14, 147
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PalettePresetImportMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 12, 97
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PalettePresetManagerModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 11, 177
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PaletteSaturationRing.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 5, 54
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PatternBrushScaleSlider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 22, 185
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\PomodoroTimer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 10, 119
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ProjectCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 17, 172
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ProjectManagerModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 12, 136
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ReferenceCropModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 715, 0, 0, 1, 107, 823
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ReferenceLayerColorStrip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 6, 64
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ReferenceLayerMoreMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 19, 152
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ReferenceLayerOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 506, 0, 0, 2, 216, 724
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ReferenceLayersPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 319, 0, 0, 0, 35, 354
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ResizablePanelColumn.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 11, 92
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ResizableSidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 11, 89
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\RightPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 3, 31
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\StatusBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 14, 160
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ToastContainer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 4, 25
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ToastItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 7, 51
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\ToolPropertiesBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 428, 0, 0, 0, 24, 452
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\Toolbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 14, 135
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\TopBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 8, 140
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\VerticalSplitPane.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 14, 97
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\WindowPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 6, 67
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\WorkspaceRegionBorder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 12, 0, 0, 6, 2, 20
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\aiTextField\AiTextField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 112, 0, 0, 1, 13, 126
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\aiTextField\AiTextFieldHost.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 5, 18
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\aiTextField\AiTextFieldPopover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 865, 0, 0, 0, 63, 928
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetDetailPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 258, 0, 0, 0, 22, 280
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetFolderDeleteDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 10, 87
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetFolderMoreMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 7, 74
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetFolderTree.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 14, 199
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetGrid.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 9, 166
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetImageViewerModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 10, 64
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetImportMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 5, 47
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetLibraryContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 12, 216
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetLibraryDrawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 11, 187
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetLibraryModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 7, 141
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetMoveConfirmDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 7, 67
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetNotesEditorHost.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 11, 70
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetNotesModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 17, 160
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\AssetNotesSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 19, 164
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\assetDrag.ts", "TypeScript", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 7, 32
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\assetPointerDrag.test.ts", "TypeScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 11, 59
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\asset\assetPointerDrag.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 21
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\color-picker\ColorChannelSlider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 17, 163
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\color-picker\ColorPickerHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 138, 0, 0, 1, 10, 149
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\color-picker\ColorPickerPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 17, 196
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\color-picker\ColorPickerPopover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 24, 207
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\color-picker\ColorPickerView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 6, 59
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\color-picker\ColorSelectionPlane.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 9, 85
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\color-picker\FloatingColorPickerPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 15, 129
